2867.8,88.666,-2878.4
2900.9,84.16,-2925.8
2846.2,24.773,-2877.8
2814.5,161.11,-2836.9
2845.9,54.86,-2964.5
2850.1,66.441,-2886.9
2861.9,18.434,-2937.7
2879.6,150.37,-2857.3
2847.3,14.517,-2827.6
2810.4,124.54,-2808.7
2879.8,124.67,-2908.3
2842.4,6.3688,-2793.8
2840.8,-72.004,-2795
2818.7,20.752,-2796.1
2763.6,98.966,-2784.9
2755.4,68.724,-2736.4
2663.6,54.936,-2707
2756,35.873,-2764.7
2679.3,120.41,-2660.5
2710.3,90.294,-2680.9
2704.2,-30.326,-2664.6
2660.4,-20.24,-2655.1
2644.5,58.396,-2658.7
2754.9,-12.252,-2701.8
2637.7,-16.679,-2683.9
2736.2,89.559,-2648.1
2724.6,-49.07,-2686.6
2675.8,28.215,-2624.8
2694.5,121.64,-2668.9
2696,-35.357,-2672.4
2717.4,79.578,-2633.3
2710.3,54.189,-2641.7
2734.9,143.77,-2657.1
2651.4,-5.3423,-2664.8
2643.7,-13.875,-2679.5
2710.1,3.6791,-2728.1
2676.6,53.014,-2650.1
2720.2,59.049,-2673.5
2768.1,-25.516,-2668.3
2773.8,60.223,-2625.3
2642.7,50.984,-2616.6
2717.8,81.79,-2638.1
2736.9,43.579,-2691.6
2730,75.061,-2634.6
2601.2,-5.9619,-2623
2771.4,-30.529,-2693.3
2652.1,-3.1474,-2738.6
2707.8,-23.418,-2625.9
2690.4,71.873,-2723.4
2751.9,46.962,-2647.4
2790.5,73.149,-2694.1
2708.3,-0.85746,-2568.9
2737.9,116.46,-2706.8
2714.6,115.39,-2663.1
2780.4,46.249,-2661.9
2697.5,7.352,-2545.9
2751.5,70.337,-2723.9
2676.7,114.02,-2701.8
2651.6,60.692,-2673.4
2760.3,-4.4252,-2700.6
2715.8,74.97,-2691.1
2670.5,40.938,-2628.8
2741.2,50.605,-2679.6
2791.6,37.909,-2683.3
2750.8,40.489,-2577.8
2621.5,89.031,-2605.1
2803.2,-39.061,-2642.1
2683.3,62.191,-2696.3
2719.6,-26.175,-2643.7
2603.7,48.441,-2642.9
2767.7,72.539,-2611.4
2645.1,73.072,-2643
2685.7,18.657,-2560.3
2629.9,-4.7363,-2635.4
2746.1,43.745,-2616.6
2671.5,57.253,-2571.9
2632.8,14.998,-2534.8
2609.2,213.26,-2505.7
2671.7,-11.599,-2651.5
2659.9,88.466,-2559.4
2649.6,121.46,-2624.2
2646.9,-8.9854,-2600.1
2583.1,153.49,-2558
2669.8,151.61,-2587.6
2640.8,121.57,-2548.5
2554.2,170.39,-2488.7
2645.5,51.072,-2467.4
2617.7,148.88,-2550.1
2591.4,215.89,-2353.5
2558.6,102.63,-2523.4
2438.2,154.83,-2395.5
2594.9,211.62,-2367.5
2524.4,133.12,-2412.1
2674.6,225.56,-2409.3
2508.1,179.24,-2347.1
2561.3,143.24,-2439
2596.5,145.43,-2307.9
2658.4,183.21,-2309
2465.5,225.27,-2326.9
2577.8,193.45,-2343.5
2483.4,254.34,-2362
2523.4,276.34,-2215.4
2569.9,286.72,-2208
2577.4,151.95,-2385.6
2498.5,206.77,-2082.2
2447.1,236.43,-2118
2333.7,290.33,-2170.1
2484.4,267.83,-2169.5
2438.6,281.45,-2183.1
2572.8,225.35,-2053.1
2359.1,171.35,-2079.7
2498.3,275.27,-2166
2497.8,298.57,-2146.5
2402,293.85,-2266.2
2413.4,328.13,-2244.7
2437.6,346.42,-2246.2
2498.2,244.38,-2153.1
2463.4,206.95,-2168.2
2491.2,319.1,-2150.7
2411.4,192.79,-2209.4
2352.5,308.61,-2220.7
2399.3,256.41,-2119.2
2455.1,327.49,-2289.3
2439.6,229.69,-2045
2414.9,180.37,-2120.7
2495.8,256.75,-2191.4
2385.7,287.35,-2154.8
2396.8,321.21,-2255.9
2377.5,220.48,-2164.5
2464.3,275.74,-2232.5
2459.2,265.73,-2259.8
2556.2,295.26,-2265.3
2427,304.63,-2150.7
2459.2,327.43,-2114.3
2497.6,269.11,-2077.5
2403.9,261.14,-2241.9
2379.4,311.59,-2211.6
2474.7,312.31,-2257.9
2396.8,250.65,-2175.9
2511.4,252.07,-2052.7
2489.4,240.47,-2048.3
2419.7,224.27,-2154
2502.6,261.67,-2100.2
2411.5,261.7,-2192.6
2433.3,191.8,-2215.8
2458.2,273.6,-2191
2452.5,286.97,-2125.6
