4575759.1;4438154.3;-137604.8
2483.36;-341.02;-2824.38
-1696.94;-591.600000001;1105.34
2413.32;3387.42;974.1
2341.58;-923.100000001;-3264.68
-1642.2;-753.44;888.76
2401.76;3308.2;906.44
-1671.44;-795.94;875.5
-1621.12;-769.76;851.36
2495.6;-738.819999999;-3234.42
-1642.88;-750.72;892.16
-1662.26;-728.62;933.64
2470.78;-636.140000001;-3106.92
-1633.7;-648.380000001;985.319999999
2455.82;3441.14;985.32
-1620.1;-640.9;979.199999999
-1620.1;-617.1;1003.0
2488.12;-599.42;-3087.54
-1586.78;-622.54;964.239999999
-1575.56;-609.62;965.94
2506.82;-640.220000001;-3147.04
-1592.56;-665.04;927.52
2529.6;3437.4;907.800000001
-1541.56;-661.98;879.58
-1558.22;-689.86;868.36
2544.22;-688.16;-3232.38
-1533.74;-691.899999999;841.84
-1511.3;-687.819999999;823.48
2561.9;-707.2;-3269.1
-1530.0;-723.86;806.14
2552.04;3349.68;797.64
-1533.06;-727.260000001;805.8
-1522.18;-731.0;791.18
2537.08;-768.06;-3305.14
-1537.82;-762.28;775.54
-1546.32;-773.5;772.82
2530.28;-780.98;-3311.26
-1565.02;-807.84;757.180000001
2519.06;3272.5;753.44
-1568.42;-814.64;753.78
-1567.74;-817.02;750.72
2522.12;3270.8;748.68
-1565.02;-813.96;751.06
-1563.66;-809.54;754.12
2521.44;-803.42;-3324.86
-1563.32;-810.22;753.1
2516.0;3256.18;740.18
-1562.64;-833.34;729.3
-1559.58;-831.3;728.28
2522.12;3254.82;732.7
-1566.38;-839.12;727.260000001
-1563.32;-848.3;715.02
2521.1;-850.680000001;-3371.78
-1565.36;-848.3;717.060000001
2511.58;3237.14;725.560000001
-1573.52;-846.939999999;726.58
-1574.88;-852.04;722.84
2497.98;3220.14;722.16
-1591.88;-872.439999999;719.44
-1592.9;-874.82;718.08
2483.02;-876.86;-3359.88
-1595.62;-872.100000001;723.52
2487.44;3207.22;719.78
-1597.32;-876.859999999;720.459999999
-1599.36;-880.6;718.76
2479.62;3194.64;715.02
-1611.6;-901.340000002;710.26
-1620.1;-910.520000001;709.58
2451.06;-919.359999999;-3370.42
-1644.58;-923.100000001;721.479999999
2432.02;3148.4;716.379999999
-1647.98;-938.4;709.58
-1649.68;-943.84;705.84
2435.08;3130.04;694.960000001
-1649.34;-954.380000001;694.959999999
-1644.58;-951.32;693.26
2432.36;-951.32;-3383.68
-1660.22;-965.260000002;694.959999999
2414.68;3106.92;692.24
-1670.76;-977.5;693.26
-1677.56;-986.0;691.559999999
2394.96;3086.86;691.9
2397.0;3087.54;690.539999999
-1680.96;-983.620000001;697.34
-1673.14;-979.199999999;693.939999999
2408.22;-976.82;-3385.04
-1677.56;-980.899999999;696.66
2395.3;3090.94;695.640000001
-1684.36;-993.140000001;691.219999999
-1694.9;-998.58;696.319999998
2394.62;3092.98;698.359999999
-1685.38;-987.02;698.359999999
-1695.92;-997.220000001;698.699999999
2388.5;-996.199999999;-3384.7
-1691.84;-992.460000001;699.380000001
2397.34;3098.08;700.74
-1680.62;-985.66;694.959999999
-1676.2;-981.239999998;694.960000001
2388.84;3073.94;685.100000001
-1667.02;-990.08;676.940000001
-1668.04;-1000.62;667.42
2427.94;-987.02;-3414.96
-1653.42;-983.619999999;669.800000001
2435.76;3101.82;666.059999999
-1642.2;-971.040000001;671.16
-1642.88;-973.42;669.459999999
2435.08;3103.52;668.439999999
-1635.4;-975.120000001;660.279999999
-1626.56;-980.9;645.66
2450.72;-984.639999999;-3435.36
-1632.34;-991.1;641.24
2446.98;3075.64;628.66
-1630.98;-1013.54;617.439999999
-1617.04;-1010.82;606.220000001
2472.14;3061.7;589.560000001
-1636.08;-1046.86;589.220000001
-1634.72;-1036.66;598.059999999
2428.62;-1054.0;-3482.62
-1703.4;-1094.46;608.939999999
2394.28;3009.34;615.059999999
-1703.06;-1091.4;611.66
