218983.8;-1613260.22;-1832244.02
147228.5;-4789142.42;-4936370.92
826.199999999;198.559999999;-627.640000001
-2901.56;440.640000001;3342.2
1436.84;522.919999998;-913.920000002
1543.6;473.620000001;-1069.98
-2518.38;-3594.14;-1075.76
1572.84;600.099999998;-972.740000002
-2669.0;547.739999998;3216.74
1477.64;585.479999997;-892.16
1471.18;557.940000001;-913.239999998
-2490.16;508.640000001;2998.8
1578.96;499.800000001;-1079.16
1472.2;471.580000002;-1000.62
-2645.2;-3602.3;-957.100000001
1478.32;445.059999999;-1033.26
-2706.06;434.860000003;3140.92
1385.84;451.859999999;-933.98
1407.26;440.640000001;-966.620000001
-2708.1;457.98;3166.08
1379.72;412.420000002;-967.299999997
1372.58;409.02;-963.559999999
-2782.56;-3657.38;-874.82
1312.4;439.620000001;-872.780000001
-2766.92;422.620000001;3189.54
1361.02;428.739999998;-932.280000001
1386.52;423.640000001;-962.879999999
-2805.34;403.919999998;3209.26
1335.52;422.280000001;-913.239999998
1322.26;400.18;-922.080000002
-2721.36;-3636.3;-914.940000001
1390.26;463.420000002;-926.84
-2671.38;479.399999999;3150.78
1479.68;487.559999999;-992.120000001
1476.62;494.699999999;-981.920000002
-2574.48;482.799999997;3057.28
1520.82;512.720000003;-1008.1
1493.28;513.060000002;-980.219999999
-2590.46;-3562.52;-972.059999999
1473.22;525.299999997;-947.920000002
-2634.32;539.919999998;3174.24
1434.46;546.379999999;-888.080000002
1439.9;548.080000002;-891.82
-2677.84;553.180000003;3231.02
1416.78;556.919999998;-859.859999999
1400.12;558.279999997;-841.840000004
-2649.96;-3529.2;-879.239999998
1384.14;565.419999998;-818.720000003
1402.5;560.66;-841.84
-2700.96;-3531.58;-830.620000001
1406.58;556.579999998;-850.0
-2693.48;563.039999999;3256.52
1383.8;561.34;-822.460000001
1377.34;556.240000002;-821.099999998
-2667.64;-3526.48;-858.84
1379.72;558.620000001;-821.099999998
1340.62;559.299999997;-781.32
-2767.94;-3533.62;-765.68
1310.02;547.399999999;-762.620000001
-2805.34;553.52;3358.86
1259.02;546.719999999;-712.300000001
1247.8;546.039999999;-701.760000002
-2836.96;548.079999998;3385.04
1215.84;552.5;-663.34
1162.8;552.5;-610.300000001
-2913.12;-3531.92;-618.800000001
