1648.82534659	10000000000	10000000000	1000000000
1602.86884815	10000000000	10000000000	100000000
1209.89068522	10000000000	10000000000	10000000
2130.67961789	10000000000	10000000000	1000000
19551.1772657	10000000000	10000000000	100000
234373.9575	10000000000	10000000000	10000
1064297.36485	10000000000	10000000000	1000
2363841.53612	10000000000	10000000000	100
7556030.62424	10000000000	10000000000	10
25328717.189	10000000000	10000000000	1
69496690.723	10000000000	10000000000	0.1
