1832244.02;1613260.22;-218983.8
4936370.92;4789142.42;-147228.5
627.640000001;-198.559999999;-826.199999999
-3342.2;-440.640000001;2901.56
913.920000002;-522.919999998;-1436.84
1069.98;-473.620000001;-1543.6
1075.76;3594.14;2518.38
972.740000002;-600.099999998;-1572.84
-3216.74;-547.739999998;2669.0
892.16;-585.479999997;-1477.64
913.239999998;-557.940000001;-1471.18
-2998.8;-508.640000001;2490.16
1079.16;-499.800000001;-1578.96
1000.62;-471.580000002;-1472.2
957.100000001;3602.3;2645.2
1033.26;-445.059999999;-1478.32
-3140.92;-434.860000003;2706.06
933.98;-451.859999999;-1385.84
966.620000001;-440.640000001;-1407.26
-3166.08;-457.98;2708.1
967.299999997;-412.420000002;-1379.72
963.559999999;-409.02;-1372.58
874.82;3657.38;2782.56
872.780000001;-439.620000001;-1312.4
-3189.54;-422.620000001;2766.92
932.280000001;-428.739999998;-1361.02
962.879999999;-423.640000001;-1386.52
-3209.26;-403.919999998;2805.34
913.239999998;-422.280000001;-1335.52
922.080000002;-400.18;-1322.26
914.940000001;3636.3;2721.36
926.84;-463.420000002;-1390.26
-3150.78;-479.399999999;2671.38
992.120000001;-487.559999999;-1479.68
981.920000002;-494.699999999;-1476.62
-3057.28;-482.799999997;2574.48
1008.1;-512.720000003;-1520.82
980.219999999;-513.060000002;-1493.28
972.059999999;3562.52;2590.46
947.920000002;-525.299999997;-1473.22
-3174.24;-539.919999998;2634.32
888.080000002;-546.379999999;-1434.46
891.82;-548.080000002;-1439.9
-3231.02;-553.180000003;2677.84
859.859999999;-556.919999998;-1416.78
841.840000004;-558.279999997;-1400.12
879.239999998;3529.2;2649.96
818.720000003;-565.419999998;-1384.14
841.84;-560.66;-1402.5
830.620000001;3531.58;2700.96
850.0;-556.579999998;-1406.58
-3256.52;-563.039999999;2693.48
822.460000001;-561.34;-1383.8
821.099999998;-556.240000002;-1377.34
858.84;3526.48;2667.64
821.099999998;-558.620000001;-1379.72
781.32;-559.299999997;-1340.62
765.68;3533.62;2767.94
762.620000001;-547.399999999;-1310.02
-3358.86;-553.52;2805.34
712.300000001;-546.719999999;-1259.02
701.760000002;-546.039999999;-1247.8
-3385.04;-548.079999998;2836.96
663.34;-552.5;-1215.84
610.300000001;-552.5;-1162.8
618.800000001;3531.92;2913.12
603.5;-545.699999999;-1149.2
573.239999998;-548.420000002;-1121.66
535.5;-562.700000003;-1098.2
522.919999998;-567.460000001;-1090.38
-3580.2;-563.719999999;3016.48
509.66;-561.68;-1071.34
493.34;-558.619999997;-1051.96
466.48;3526.14;3059.66
455.259999998;-557.260000002;-1012.52
439.280000001;-572.559999999;-1011.84
411.400000002;-583.099999998;-994.5
418.539999999;-585.140000001;-1003.68
-3675.74;-584.120000001;3091.62
384.879999999;-570.859999999;-955.739999998
378.760000002;-572.559999999;-951.32
384.199999999;3503.36;3119.16
394.059999999;-575.280000001;-969.34
357.34;-582.080000002;-939.420000002
317.899999999;-574.600000001;-892.5
300.899999999;-575.960000001;-876.859999999
-3759.72;-573.920000002;3185.8
269.619999997;-586.84;-856.459999997
235.280000001;-574.260000002;-809.540000003
200.940000001;3506.76;3305.82
206.380000003;-569.84;-776.220000003
183.939999998;-573.920000002;-757.859999999
166.260000002;-587.18;-753.440000001
164.559999999;-579.699999999;-744.259999998
160.140000001;-589.219999999;-749.359999999
128.18;-595.68;-723.859999999
139.399999999;-604.860000003;-744.260000002
178.5;3483.98;3305.48
133.960000001;-590.579999998;-724.539999999
166.939999998;-596.699999999;-763.639999997
171.699999999;-595.68;-767.379999999
163.879999999;-595.34;-759.219999999
108.800000001;-593.640000001;-702.440000001
102.0;-592.280000001;-694.280000001
112.879999999;-594.32;-707.199999999
178.84;3484.66;3305.82
200.600000001;-598.059999999;-798.66
154.02;-599.080000002;-753.100000001
127.84;-587.52;-715.359999999
147.900000002;-586.84;-734.740000002
222.700000003;-589.899999999;-812.600000001
180.200000003;-581.739999998;-761.940000001
144.840000004;-590.579999998;-735.420000002
269.279999997;3493.5;3224.22
247.52;-589.899999999;-837.419999998
197.200000003;-592.279999997;-789.48
216.919999998;3486.02;3269.1
270.98;-601.459999997;-872.439999998
281.52;-603.84;-885.359999999
243.780000001;-603.84;-847.620000001
299.539999999;-604.860000003;-904.400000002
-3786.58;-606.219999999;3180.36
360.059999999;-600.440000001;-960.5
287.300000001;-596.359999999;-883.66
345.100000001;3489.76;3144.66
364.48;-591.259999998;-955.739999998
377.400000002;-584.460000001;-961.860000003
488.920000002;-585.479999997;-1074.4
453.899999999;-585.48;-1039.38
-3578.84;-591.940000001;2986.9
540.599999998;-586.840000004;-1127.44
602.48;-586.5;-1188.98
640.560000002;3490.78;2850.22
756.16;-585.140000001;-1341.3
-3438.42;-582.759999998;2855.66
662.32;-583.100000001;-1245.42
720.460000001;-584.120000001;-1304.58
-3388.78;-587.18;2801.6
617.100000001;-586.84;-1203.94
690.199999999;-582.420000002;-1272.62
697.0;3502.0;2805.0
772.82;-586.5;-1359.32
-3358.52;-584.800000001;2773.72
868.699999999;-581.739999998;-1450.44
840.82;-584.120000001;-1424.94
-3316.36;-590.579999998;2725.78
772.48;-589.899999999;-1362.38
814.98;-594.66;-1409.64
795.600000001;3495.54;2699.94
892.84;-586.16;-1479.0
-3203.82;-581.059999999;2622.76
852.040000003;-585.82;-1437.86
867.0;-592.960000001;-1459.96
-3122.56;-589.559999999;2533.0
1012.18;-583.439999998;-1595.62
995.52;-591.600000001;-1587.12
1000.62;3489.76;2489.14
1045.5;-574.260000002;-1619.76
-3008.66;-562.699999999;2445.96
1080.18;-567.800000001;-1647.98
1067.6;-578.68;-1646.28
-2913.8;-574.260000002;2339.54
1152.6;-580.720000003;-1733.32
1158.04;-580.720000003;-1738.76
1110.78;3497.92;2387.14
1105.0;-580.379999999;-1685.38
-2956.64;-568.139999997;2388.5
1136.96;-569.840000004;-1706.8
1146.14;-574.599999998;-1720.74
-2995.4;-582.760000002;2412.64
1043.12;-590.239999998;-1633.36
1062.16;-590.240000002;-1652.4
1057.06;3498.94;2441.88
996.540000003;-582.079999998;-1578.62
-3059.66;-572.900000002;2486.76
1022.04;-588.539999999;-1610.58
1057.74;-582.420000002;-1640.16
-3052.86;-588.879999999;2463.98
1044.14;-582.420000002;-1626.56
1081.88;-583.779999997;-1665.66
1057.4;3491.46;2434.06
1075.08;-578.0;-1653.08
-2943.04;-580.039999999;2363.0
1125.74;3506.08;2380.34
1143.42;-578.680000003;-1722.1
-2970.92;-565.760000002;2405.16
1074.74;-571.199999999;-1645.94
1088.34;-575.619999997;-1663.96
-3032.8;-574.600000001;2458.2
1132.2;-571.200000003;-1703.4
-2950.86;-569.5;2381.36
1106.02;3511.18;2405.16
1142.4;-567.800000001;-1710.2
-2958.34;-565.420000002;2392.92
1085.62;-565.079999998;-1650.7
1110.44;-572.559999999;-1683.0
-3019.88;-567.460000001;2452.42
1122.0;-570.859999999;-1692.86
-2966.84;-575.280000001;2391.56
1070.32;3516.28;2445.96
1039.72;-586.16;-1625.88
-3013.42;-594.319999997;2419.1
1130.16;-580.039999999;-1710.2
1147.16;-585.479999997;-1732.64
-2973.3;-574.600000001;2398.7
1162.46;-561.0;-1723.46
1095.14;-566.100000001;-1661.24
1076.44;3513.9;2437.46
1049.58;-566.780000001;-1616.36
-3022.6;-562.02;2460.58
1041.42;-557.600000001;-1599.02
1039.72;-556.240000002;-1595.96
-3099.78;-566.100000001;2533.68
1028.84;-557.259999998;-1586.1
994.84;-573.580000002;-1568.42
984.98;3532.26;2547.28
1037.34;-553.18;-1590.52
-3122.56;-545.02;2577.54
917.66;-537.199999999;-1454.86
937.039999999;-549.440000001;-1486.48
-3155.54;-541.620000001;2613.92
927.18;-536.18;-1463.36
938.400000002;-539.239999998;-1477.64
968.66;3554.7;2586.04
993.479999997;-529.720000003;-1523.2
-3151.8;-520.199999999;2631.6
964.239999998;-532.100000001;-1496.34
884.34;-534.140000001;-1418.48
-3123.58;-538.220000003;2585.36
915.280000001;-528.02;-1443.3
937.719999999;-525.640000001;-1463.36
841.16;3541.78;2700.62
829.940000001;-540.599999998;-1370.54
948.260000002;-512.719999999;-1460.98
-3057.96;-495.039999999;2562.92
974.100000001;-526.319999997;-1500.42
978.52;-545.699999999;-1524.22
912.220000003;3515.6;2603.38
871.760000002;-517.82;-1389.58
-3211.98;-504.220000003;2707.76
913.240000002;-508.640000001;-1421.88
964.240000002;-499.460000001;-1463.7
-3082.1;-494.699999999;2587.4
987.359999999;-498.440000001;-1485.8
1004.7;-496.059999999;-1500.76
983.620000001;3575.44;2591.82
972.060000002;-509.66;-1481.72
-3116.1;-514.080000002;2602.02
